Lintang,Bujur,Tinggi_Ort,CBA
-6.79216,110.13762,-14.795,-33.768375
-7.13576,109.88757,1243,-33.71168
-6.81203,110.13141,-9.132,-33.703707
-7.04627,110.34116,192,-33.699965
-7.83547,113.22444,46,-33.632754
-7.38722,113.07976,-39.822,-33.615967
-7.78465,113.24037,24,-33.503273
-7.92604,112.05526,143,-33.493755
-7.65241,113.04697,8.425,-33.481907
-7.49992,113.18726,-9.916,-33.465309
-7.37901,110.52119,704,-33.447484
-7.58567,113.87346,-78.603,-33.424729
-7.00977,109.92704,291,-33.421042
-7.41563,111.50497,68,-33.296321
-7.27725,110.83754,134,-33.229986
-6.65928,109.32666,-36.03,-33.158865
-7.41871,110.22452,388,-33.140503
-7.14617,109.88433,1370,-33.133
-7.53955,111.46612,58,-33.127729
-7.47802,113.05141,-28.01,-33.006906
-6.8809,110.39299,-13.041,-32.999007
-7.32894,110.53691,624,-32.968797
-7.90567,112.06164,143,-32.966907
-7.22311,105.66303,-2099,-32.884908
-7.36231,113.65855,-32.53,-32.768831
-7.57812,113.30502,-41.747,-32.758666
-8.05441,113.29937,122,-32.756502
-7.73247,112.82944,66,-32.745326
-7.41336,112.92935,-5.885,-32.735843
-7.88182,113.92289,251,-32.700387
-6.88113,110.62774,6,-32.635264
-7.40014,109.52116,173,-32.617384
-7.49005,113.19033,-5.785,-32.616227
-7.67145,113.10728,-2.257,-32.521562
-6.48719,112.64736,-54.504,-32.49655
-7.47569,111.62732,76,-32.436683
-6.52118,109.49642,-42.106,-32.350121
-7.31177,113.24607,-39.674,-32.258816
-7.28692,112.96888,-3.528,-32.217372
-7.59971,111.73108,164,-32.171682
-7.65875,113.06703,-1.109,-32.163866
-6.16075,105.12514,-890.403,-32.136597
-7.23545,113.84036,-8.235,-32.082993
-6.84951,107.67709,1279,-32.07893
-7.41326,113.35658,-57.639,-32.028296
-7.43599,111.63978,95,-31.993905
-7.71986,113.26052,-20.348,-31.976771
-7.39199,113.50666,-55.7,-31.945549
-6.87692,108.5386,309,-31.913072
-6.88747,108.53527,349,-31.903562
-7.62979,110.30021,313,-31.884264
-6.76836,109.29262,-25.091,-31.87297
-7.61665,111.58311,73,-31.862682
-7.53569,111.60849,62,-31.842513
-7.72308,113.27077,-21.523,-31.809471
-6.78223,110.14073,-21.45,-31.777476
-7.47453,113.33744,-62.321,-31.714923
-7.70917,111.83851,325,-31.649287
-7.98825,112.03591,128,-31.632889
-8.60614,112.27026,-624.585,-31.59149
-6.91054,110.81056,6,-31.53509
-7.69067,113.16815,-6.798,-31.534979
-7.29748,112.96559,-3.741,-31.511763
-7.26678,112.262,97,-31.478631
-7.62698,112.96668,-2.712,-31.439356
-7.60988,111.72789,198,-31.42554
-7.50981,113.18418,-22.671,-31.359195
-7.89204,113.91969,272,-31.295518
-7.5367,110.7562,124,-31.250013
-6.81855,109.27691,-9.437,-31.223338
-7.4336,113.35024,-55.447,-31.214682
-6.94971,110.37143,-4,-31.076197
-6.72756,113.28563,-49.711,-31.069686
-7.5805,113.87499,-80.752,-31.062709
-6.39847,110.97065,-19.436,-31.055938
-7.35165,112.09999,100,-31.047465
-7.63019,112.97682,-2.523,-31.043789
-7.40869,112.27892,35,-30.969887
-7.14651,111.58803,38,-30.962953
-7.32723,110.82185,99,-30.957101
-7.48021,113.19343,-9.345,-30.926946
-6.86638,108.54194,305,-30.913464
-6.44778,112.65963,-53.156,-30.895236
-7.64926,113.03699,6.83,-30.877005
-7.94722,114.47343,15.307,-30.841374
-7.51969,113.1811,-28.212,-30.838904
-8.09588,112.71564,492,-30.803282
-7.7263,113.28097,-23.367,-30.719384
-7.59881,113.29856,-42.501,-30.621459
-7.42342,113.35342,-57.585,-30.536165
-7.63339,112.98695,-2.946,-30.441057
-7.45068,113.20267,-27.048,-30.439724
-7.08716,112.60398,3,-30.421959
-7.27633,112.97219,-3.398,-30.334628
-7.71663,113.25027,-18.485,-30.300544
-6.4379,112.66271,-52.368,-30.17353
-6.14066,105.281,-104.332,-30.135213
-7.62376,112.95654,-7.558,-30.065647
-7.30875,110.54326,506,-30.013014
-7.45838,112.05951,108,-29.967737
-7.04833,110.34063,192,-29.89401
-7.48483,113.3342,-62.36,-29.860541
-7.37732,112.18053,84,-29.84654
-7.64611,113.02702,6.608,-29.804749
-7.40389,114.64337,-95.112,-29.800338
-7.59271,110.88031,107,-29.701693
-7.42711,111.21635,115,-29.683115
-7.38459,111.94028,119,-29.680218
-7.58847,113.30178,-41.371,-29.629949
-7.86497,114.49919,-168.616,-29.628221
-6.68869,109.3175,-36.249,-29.492813
-6.21126,105.10927,-924.019,-29.459243
-7.4091,110.22753,413,-29.351403
-7.39416,111.93728,154,-29.290608
-7.64295,113.01705,3.241,-29.283572
-6.48805,109.23782,-39.281,-29.242606
-7.27317,111.85399,78,-29.221115
-6.74705,110.86176,104,-29.204522
-7.07261,109.90736,678,-29.18502
-6.97258,110.36436,3,-29.155547
-7.22729,105.95205,-2398.176,-29.094948
-6.77229,110.14385,-24.949,-29.068539
-7.20566,111.42769,45,-29.060914
-7.63976,113.00705,-1.42,-29.054705
-7.71339,113.24,-12.377,-29.039888
-7.62001,111.72471,206,-29.033361
-7.25646,112.26523,73,-28.978855
-7.69389,113.17834,-7.742,-28.829132
-7.55823,112.74167,3,-28.792105
-7.25713,111.41156,86,-28.758481
-6.15634,111.04625,-55.282,-28.75153
-7.68987,111.84457,223,-28.751436
-7.86477,108.807,-72.357,-28.743398
-7.42894,110.50557,824,-28.718639
-7.9158,112.05847,143,-28.718387
-7.25154,111.27136,163,-28.64402
-7.7295,113.29118,-22.695,-28.558808
-6.82196,110.12832,-6.486,-28.526686
-6.58913,109.70925,-51.669,-28.358101
-7.48825,113.0482,-30.405,-28.330562
-6.93274,108.66985,44,-28.315329
-7.21803,110.57167,182,-28.312813
-7.54933,110.46772,1858,-28.29337
-7.76718,113.10362,53,-28.28935
-5.99427,105.11687,-911.967,-28.263819
-7.03474,108.38384,703,-28.23818
-6.29112,111.4421,-44.484,-28.198353
-7.44072,111.35415,69,-28.187824
-7.28694,112.25564,102,-28.154085
-7.62314,111.8655,69,-27.999194
-6.43373,111.52709,-43.049,-27.978553
-8.01334,113.88167,450,-27.909426
-7.14514,105.83245,-2138.164,-27.906635
-9.01404,112.85601,-1779.265,-27.905914
-6.5862,109.70009,-51.763,-27.897149
-6.95503,112.78738,-0.852,-27.882582
-7.62053,112.9464,-8.663,-27.796533
-6.64272,110.18434,-47.074,-27.779646
-6.5329,109.9344,-47.628,-27.773812
-7.21328,105.66612,-2061.207,-27.766809
-7.00112,110.35557,102,-27.742685
-7.62868,113.14695,-14.479,-27.663397
-6.77698,110.29948,-25.639,-27.639813
-7.30803,112.96231,-4.211,-27.620867
-7.19754,111.43028,46,-27.59354
-6.99799,110.35632,69,-27.516866
-7.47036,113.19651,-17.006,-27.513792
-7.35145,113.66191,-32.68,-27.468652
-7.52324,110.61863,364,-27.465322
-7.71014,113.22968,-10.233,-27.444489
-6.13042,105.28425,-96.358,-27.349721
-7.26574,112.97551,-2.361,-27.335699
-7.74274,112.82623,81,-27.332967
-7.40279,112.93266,-5.094,-27.31561
-7.39729,113.07661,-38.421,-27.298292
-7.46051,113.1996,-21.422,-27.124071
-7.49207,111.33808,96,-27.050497
-6.94319,108.66659,59,-27.044113
-6.23586,107.86969,3,-27.009342
-7.69713,113.18856,-17.132,-26.9566
-7.09933,108.58838,398,-26.948616
-6.75613,114.13235,-60.825,-26.939773
-7.70687,113.21937,-7.127,-26.860854
-7.90226,113.91654,287,-26.857969
-6.76232,110.14696,-29.933,-26.8572
-6.56029,110.0676,-39.472,-26.804693
-7.03764,108.39307,755,-26.742087
-7.31999,111.24993,114,-26.650477
-7.3824,113.50965,-51.118,-26.593277
-6.55025,110.07075,-40.965,-26.564109
-6.97696,109.65296,20,-26.543385
-7.73272,113.30139,-23.932,-26.542294
-7.00601,109.64384,35,-26.515877
-6.20746,111.03027,-54.604,-26.48098
-7.30506,112.10747,73,-26.475238
-7.30208,110.26113,696,-26.423599
-6.2596,108.73369,-26.616,-26.390045
-7.36907,110.52428,709,-26.374961
-7.58953,111.73428,148,-26.334772
-6.54016,110.0739,-42.183,-26.302822
-7.63013,111.72155,239,-26.239036
-7.72318,113.2596,-18.831,-26.194471
-7.50464,111.05009,243,-26.176687
-7.43751,113.06407,-26.4,-26.141519
-8.45391,110.75195,-325.062,-26.133551
-7.02696,110.34719,184,-26.063664
-7.55311,108.90477,8,-26.004197
-7.22685,110.85333,46,-25.938969
-7.87156,113.92612,232,-25.884815
-7.70361,113.20909,-6.833,-25.88427
-7.1521,111.47586,76,-25.810659
-7.22806,110.56853,151,-25.784564
-7.21688,110.85647,51,-25.758661
-6.75235,110.15009,-33.985,-25.753914
-6.5167,111.07529,-8.016,-25.72386
-7.70854,113.12201,-3.613,-25.718201
-7.53361,110.61538,360,-25.635964
-7.71886,111.83549,375,-25.613933
-7.55011,111.46281,63,-25.586149
-6.46899,113.6511,-66.322,-25.558982
-7.30629,113.10508,-36.968,-25.547624
-7.76332,112.81983,128,-25.511111
-7.33905,110.53375,640,-25.469889
-6.89801,108.53193,420,-25.449645
-7.30467,113.53394,-36.479,-25.428438
-6.54309,109.93122,-48.468,-25.396458
-6.21295,105.83705,30,-25.305114
-6.17095,105.12195,-936.315,-25.28637
-6.15089,105.27773,-136.211,-25.222671
-7.33205,113.38195,-52.672,-25.1285
-6.07485,111.07163,-52.22,-25.097407
-6.53008,110.07706,-42.357,-25.024119
-7.76887,113.95825,159,-24.973585
-7.26387,109.56383,1107,-24.93231
-7.99871,112.03244,125,-24.887607
-7.20715,111.42725,45,-24.860536
-6.74969,111.71334,-10.712,-24.846561
-6.13005,105.13478,-905.976,-24.833572
-6.71393,110.30373,-28.849,-24.828532
-6.80203,114.1181,-40.202,-24.766127
-6.5718,111.05804,10,-24.645315
-7.98166,112.75145,564,-24.608541
-6.35834,110.98316,-17.251,-24.599862
-7.61733,112.93628,-4.929,-24.597799
-7.70038,113.19883,-14.342,-24.586177
-7.32939,114.66663,-108.623,-24.569689
-7.26712,110.84073,110,-24.510481
-7.71586,111.55198,113,-24.405199
-7.7586,113.96147,163,-24.386493
-7.23679,110.85021,46,-24.295434
-7.42598,111.6429,103,-24.275297
-7.5129,110.62187,352,-24.251883
-7.40535,111.5082,67,-24.151702
-7.02891,108.36542,584,-24.041565
-7.20343,105.66922,-2024.02,-23.914003
-7.5681,112.73856,4,-23.865254
-7.3144,113.53093,-41.081,-23.861684
-7.68237,113.41587,-24.066,-23.846168
-7.38126,113.22433,-47.54,-23.783387
-7.21726,105.95523,-2386.087,-23.727842
-6.72419,110.30054,-28.677,-23.715441
-6.95763,113.07162,83,-23.685342
-7.456,113.77147,-58.09,-23.630872
-7.77919,113.95503,128,-23.607096
-7.54658,110.75311,118,-23.582335
-6.61378,110.76075,140,-23.58127
-6.95947,110.65264,6,-23.532328
-7.56319,108.90164,3,-23.52922
-7.43905,110.50241,948,-23.463584
-6.58328,109.69093,-52.485,-23.450121
-7.54057,112.17622,48,-23.437753
-6.17693,111.0398,-55.982,-23.425356
-7.36138,113.23055,-49.26,-23.417205
-7.29497,113.537,-32,-23.408654
-7.25695,110.84393,53,-23.365592
-7.67255,113.41893,-31.82,-23.365325
-7.29869,110.54642,444,-23.3246
-7.31857,112.95903,-4.06,-23.315425
-7.67464,113.11739,-7.457,-23.311812
-8.13365,111.98997,109,-23.305433
-7.59297,113.4438,-58.98,-23.286931
-7.16997,110.161,576,-23.115264
-7.41999,114.49574,-103.53,-23.102977
-6.55961,109.61653,-38.621,-23.073743
-7.66271,113.42201,-39.273,-23.055948
-7.7059,111.55512,105,-23.041257
-8.93952,113.44875,-1868.913,-22.997224
-7.54304,108.90792,15,-22.995846
-7.65286,113.42508,-45.808,-22.991578
-6.72386,110.44214,-25.935,-22.960226
-8.00284,113.88496,438,-22.916817
-6.04886,105.16035,-919.673,-22.863816
-7.73594,113.31163,-24.644,-22.81285
-7.52555,111.61168,62,-22.729558
-6.22554,107.87292,-2.178,-22.725456
-7.75298,112.82306,88,-22.725124
-6.97974,110.64633,6,-22.699161
-5.94521,105.48383,566,-22.674508
-7.42829,110.22152,385,-22.608229
-7.13599,111.59131,47,-22.597247
-7.35913,110.52742,666,-22.587289
-7.25589,111.41207,86,-22.581558
-7.3474,110.67378,249,-22.530927
-7.46861,112.0563,143,-22.494412
-7.41184,112.28879,34,-22.387634
-7.40736,113.07346,-36.219,-22.387391
-7.24597,112.26852,70,-22.354781
-7.09791,112.60063,2,-22.313094
-7.64297,113.42819,-48.661,-22.291076
-7.20683,110.85963,50,-22.265436
-7.37814,111.2317,68,-22.256084
-6.90441,110.70138,6,-22.238166
-7.25516,112.9788,-1.911,-22.165002
-7.24681,110.8471,48,-22.078369
-7.69218,113.41279,-15.721,-22.009058
-7.59245,110.02856,442,-21.982147
-6.88018,110.82006,8,-21.887362
-6.64967,114.736,-74.017,-21.87833
-7.34062,113.66529,-31.931,-21.831625
-6.46169,109.38843,-45.413,-21.771227
-7.86827,110.08367,110,-21.764862
-7.74965,111.11518,763,-21.693387
-6.83189,110.12521,-4.445,-21.661002
-6.93175,109.80943,77,-21.610562
-7.48556,111.62421,72,-21.598278
-6.64952,109.32971,-36.971,-21.571582
-6.67909,108.74899,-6.748,-21.508766
-7.61945,110.30346,407,-21.457222
-7.39224,112.93595,-4.903,-21.443921
-8.63655,112.26074,-695.759,-21.442334
-6.62573,113.31737,-50.874,-21.383237
-7.34911,110.53058,647,-21.3416
-7.31067,112.38992,35,-21.257134
-6.56259,109.62588,-41.151,-21.256703
-7.23489,110.28221,1120,-21.12062
-7.12758,111.39928,89,-21.090877
-6.02006,105.19804,-699.128,-21.088733
-7.63305,113.43131,-51.912,-21.083559
-7.23017,111.56306,47,-21.036228
-7.43008,110.64785,307,-20.975921
-6.92226,108.67311,59,-20.944618
-7.0765,112.6073,2,-20.917638
-7.37504,111.94327,158,-20.862715
-6.99159,110.3586,37,-20.845545
-6.44382,111.52392,-42.06,-20.791027
-6.56556,109.63518,-43.626,-20.697796
-7.37276,113.51265,-47.736,-20.644075
-7.90921,112.20162,414,-20.618029
-7.19358,105.67236,-1975.121,-20.588541
-7.4275,113.06718,-30.98,-20.537431
-6.9754,105.30544,-254.055,-20.524139
-6.39005,112.53591,-60.206,-20.508021
-6.59826,113.61083,-48.096,-20.463292
-7.49306,109.91812,775,-20.459154
-7.01139,108.31015,584,-20.377891
-7.32414,113.52789,-43.436,-20.364231
-8.024,113.87836,443,-20.355746
-7.49369,111.05353,197,-20.32477
-6.57031,110.06445,-38.241,-20.310395
-7.64022,111.71836,270,-20.170526
-6.51434,111.50185,-38.606,-20.146857
-7.51561,111.04666,262,-19.910121
-6.70374,110.30693,-29.472,-19.846985
-6.49702,112.64428,-53.259,-19.837117
-7.54401,110.61212,375,-19.825362
-7.70202,113.40971,-14.563,-19.774524
-7.69593,111.55824,103,-19.744875
-7.60286,110.87712,109,-19.744215
-7.10136,113.3118,69,-19.724877
-7.23815,110.56538,191,-19.657891
-6.7888,110.84872,33,-19.619717
-6.2489,108.73707,-28.897,-19.60664
-7.7591,111.11221,659,-19.595875
-6.71363,112.57667,-45.557,-19.493752
-7.62734,112.72006,112,-19.466235
-7.61414,112.92614,-1.986,-19.46215
-7.29685,112.25255,83,-19.456783
-7.36546,111.94628,135,-19.436172
-7.13453,105.83581,-2062.528,-19.404559
-7.43042,111.35738,65,-19.38018
-7.56064,111.45952,68,-19.355416
-7.39958,110.23051,444,-19.331348
-7.18038,110.15773,640,-19.322575
-6.72342,112.5736,-45.073,-19.307625
-7.37132,113.22742,-47.964,-19.253069
-7.62658,111.58,81,-19.211246
-7.47414,112.48476,22,-19.177926
-7.28527,113.54004,-26.662,-19.142028
-5.99715,105.12594,-921.123,-19.0286
-7.46792,112.46514,23,-19.012805
-6.85031,112.67783,-16.001,-18.988006
-7.86126,113.92936,199,-18.974577
-7.47103,112.47494,21,-18.959614
-7.533,108.91108,10,-18.90269
-6.63952,114.73917,-72.86,-18.897049
-6.19972,111.15502,-51.09,-18.85016
-6.75832,109.29574,-30.174,-18.797995
-8.59613,112.27343,-610.344,-18.789285
-7.74835,113.96469,141,-18.742526
-7.25745,111.80485,73,-18.724215
-7.02258,110.2072,129,-18.686925
-7.20724,105.95842,-2376.942,-18.664309
-6.20124,105.11243,-953.353,-18.638456
-7.47727,112.49458,21,-18.607933
-6.32032,111.53391,-41.32,-18.604667
-7.41496,112.29864,32,-18.585905
-7.73917,113.3219,-23.281,-18.55063
-7.68018,111.84761,160,-18.52531
-6.77407,110.29037,-24.523,-18.505618
-7.2763,111.86377,72,-18.382721
-7.04058,108.40229,753,-18.316131
-7.47394,114.47888,-106.487,-18.310364
-7.32912,112.95573,-4.103,-18.211087
-7.41744,113.07031,-32.834,-18.206884
-7.13704,105.4,-1198.724,-18.194925
-7.0406,110.05989,453,-18.154053
-5.93642,105.19567,-538.804,-18.108643
-7.4648,112.45535,24,-18.106625
-8.08046,111.72187,105,-18.049633
-7.6387,113.14385,-12.563,-18.020847
-7.65558,111.99762,52,-18.016866
-7.87864,110.08037,15,-18.014695
-7.15098,112.29824,19,-17.976591
-6.66867,108.75224,-4.955,-17.844381
-7.68619,112.70164,236,-17.807012
-6.7615,112.84775,-46.623,-17.77671
-7.15957,110.16427,615,-17.723665
-6.19595,111.17552,-51.863,-17.619252
-8.09571,113.28637,44,-17.561059
-7.46168,112.44557,23,-17.549211
-6.21165,111.19246,-53.681,-17.526318
-7.18378,105.67548,-1909.621,-17.471682
-7.16136,112.29502,22,-17.386369
-7.24449,110.2792,1006,-17.27501
-7.48037,112.5044,18,-17.264936
-7.03304,110.20391,89,-17.252188
-7.62305,113.43443,-53.354,-17.233979
-7.39506,111.51141,104,-17.218336
-7.53965,112.03399,48,-17.202354
-6.97873,110.36236,3,-17.175877
-6.52411,109.50557,-42.53,-17.168076
-7.41446,114.64005,-97.63,-17.157898
-7.71189,113.40663,-18.103,-17.012351
-7.63263,111.86251,71,-17.0052
-7.34534,112.09485,103,-16.999956
-7.30178,113.2492,-38.9,-16.967052
-6.37929,110.5499,-50.034,-16.954974
-6.52837,113.63259,-55.105,-16.919432
-6.98836,110.35934,37,-16.916381
-7.2354,112.27184,55,-16.822137
-6.55332,109.92805,-48.092,-16.808047
-6.83961,112.68116,-27.787,-16.800634
-6.34448,108.85319,-57.65,-16.737338
-6.03877,105.16353,-911.981,-16.697363
-6.53295,109.53327,-40.016,-16.660958
-6.20236,105.8404,35,-16.647474
-6.72048,109.44968,-28.3,-16.629742
-7.77442,113.24358,18,-16.602377
-7.32981,113.66865,-30.589,-16.575883
-7.48319,109.9212,875,-16.566485
-6.5316,109.36662,-37.708,-16.529291
-6.53002,109.52407,-39.951,-16.516317
-6.54156,109.3635,-37.264,-16.511047
-7.14597,107.7306,1788,-16.49659
-6.28242,111.41463,-47.213,-16.460005
-6.87827,110.61875,6,-16.443573
-6.68228,109.17721,-28.208,-16.427241
-6.73449,110.29732,-28.758,-16.412052
-6.85582,108.54529,275,-16.411801
-7.22578,113.84335,-9.37,-16.38212
-7.01659,108.93034,37,-16.377946
-6.10985,105.58005,-44.217,-16.325981
-6.85973,107.67388,1038,-16.2785
-7.09638,108.57902,335,-16.271051
-6.69246,109.17404,-26.353,-16.256907
-6.88607,111.81239,142,-16.25371
-7.48349,112.51423,20,-16.238944
-6.18109,105.11876,-968.356,-16.206134
-7.15656,109.88107,1432,-16.19283
-6.87557,111.81569,119,-16.174524
-7.5794,111.73746,135,-16.16727
-6.09854,105.58364,-46.7,-16.09911
-7.03054,110.06305,313,-16.080303
-7.2446,112.9821,-1.911,-16.066048
-6.41143,112.24491,-57.344,-16.064789
-7.33387,113.52483,-42.18,-16.0529
-7.19675,110.8628,46,-16.034263
-7.02047,110.06618,126,-15.988978
-7.45856,112.43578,24,-15.947342
-6.29989,111.46964,-42.911,-15.922584
-7.38172,112.93923,-4.905,-15.877276
-7.20807,110.57476,107,-15.875691
-7.17186,112.2917,24,-15.853678
-6.27953,111.40554,-47.475,-15.851459
-7.45242,113.91511,-76.728,-15.836569
-6.45683,109.24755,-29.323,-15.786753
-7.28866,110.54957,390,-15.755986
-6.88338,112.52361,-4.928,-15.732271
-7.50258,110.62511,348,-15.72099
-6.02292,105.207,-619.127,-15.699339
-6.77164,112.84461,-43.158,-15.689951
-7.46339,113.9117,-78.827,-15.677888
-6.01718,105.18905,-783.548,-15.667178
-7.50291,108.92051,233,-15.664822
-7.24827,110.56221,273,-15.631961
-7.54992,112.03079,44,-15.56107
-6.58033,109.6817,-54.388,-15.541234
-7.09132,113.31491,50,-15.539052
-8.57187,112.42375,-698.638,-15.513899
-7.36306,113.51568,-45.206,-15.485298
-6.38867,111.11529,-4.967,-15.360021
-7.76857,111.10924,591,-15.217506
-6.85357,108.83822,4,-15.138921
-7.60296,113.4407,-57.018,-15.110999
-7.50231,111.33486,108,-15.110331
-6.37926,111.11821,-7.761,-15.093073
-6.51237,109.46873,-39.685,-15.078577
-6.08724,105.58723,-45.406,-15.024744
-7.61301,113.43758,-55.253,-15.00686
-6.05896,105.15717,-909.243,-14.987977
-7.72585,111.54887,133,-14.971364
-7.78955,113.95182,114,-14.966699
-7.95757,114.4702,7,-14.954272
-6.73324,112.57053,-44.252,-14.932543
-7.0104,110.06932,109,-14.9108
-7.5565,110.75001,120,-14.84018
-6.55152,109.36037,-35.46,-14.83951
-6.86344,108.83509,3,-14.763776
-7.30807,111.39561,111,-14.658956
-7.52935,112.03723,52,-14.628866
-7.35584,111.94929,108,-14.616595
-6.74189,114.27893,-65.035,-14.595659
-6.6666,113.30462,-54.83,-14.581279
-7.32194,113.38511,-51.463,-14.535646
-7.01578,109.6408,44,-14.414722
-6.76531,110.28766,-26.511,-14.411913
-7.12532,109.89084,1127,-14.37403
-6.74535,105.10656,-710.762,-14.258205
-6.82115,109.70247,-12.847,-14.243479
-7.45543,112.42598,24,-14.2278
-7.18247,112.28839,34,-14.183449
-6.61217,108.62235,-5.606,-14.164515
-6.91765,109.388,15,-14.148787
-8.15174,114.40936,-17.135,-14.098836
-6.84179,110.1221,-2.425,-14.078195
-7.34361,113.52177,-40.765,-14.012582
-7.48661,112.52411,16,-14.002074
-8.21664,111.9639,199,-14.001255
-7.61092,112.91598,-12.648,-13.987193
-7.59418,111.30604,349,-13.913374
-6.77986,110.30854,-28.405,-13.88775
-7.17396,105.6786,-1770.672,-13.868812
-7.12559,111.59509,45,-13.850768
-6.07597,105.59082,-43.316,-13.848541
-7.33967,112.95242,-4.153,-13.84316
-7.01114,113.055,122,-13.83718
-6.59198,114.3257,-79.571,-13.774811
-6.95361,108.66333,65,-13.736138
-6.59376,110.76701,167,-13.728052
-7.04353,110.20061,108,-13.687554
-7.27559,113.54305,-17.745,-13.627289
-7.74241,113.33216,-19.591,-13.605844
-7.72174,113.40355,-15.19,-13.536219
-7.05059,110.05675,471,-13.448267
-7.85464,114.50244,-180.999,-13.428564
-7.22479,112.27511,52,-13.389225
-6.45391,111.52077,-41.406,-13.387064
-7.19721,105.9616,-2362.992,-13.354256
-6.69848,109.31443,-37.737,-13.30859
-7.55004,112.72365,4,-13.296499
-6.62289,108.61896,-6.766,-13.199482
-6.96048,110.22659,7,-13.192412
-7.59099,113.87172,-76.196,-13.160425
-7.05407,110.19731,122,-13.142402
-6.95017,110.22982,9,-13.119102
-7.54043,112.69363,8,-13.078984
-6.74466,114.13592,-67.68,-13.070504
-7.35335,113.51872,-42.003,-13.063126
-7.57113,111.45622,73,-13.05572
-7.05584,110.33817,212,-13.044927
-7.3611,110.24266,561,-13.034618
-6.19118,105.11559,-981.083,-13.01382
-7.25409,110.27622,929,-13.00188
-7.04349,108.41148,769,-12.973499
-7.1406,112.30148,17,-12.959007
-7.31628,110.1152,925,-12.846093
-6.77557,110.28447,-23.235,-12.820142
-7.43695,111.21328,128,-12.817473
-7.54362,112.70364,7,-12.767118
-6.92803,109.38475,13,-12.747419
-6.68952,108.74576,-8.918,-12.74078
-6.47101,109.33929,-46.047,-12.713184
-6.72067,111.01136,58,-12.695722
-7.50205,114.04173,-81.479,-12.680875
-7.53729,112.68363,7,-12.613362
